Nr.,VBB-Name,GKZ,lon,lat,GK4-X,GK4-Y
9170534,Bitterfelder Str./Wolfener Str.,Berlin,13.545324,52.553665,4604915,5825632
9110010,Björnsonstr.,Berlin,13.403534,52.554381,4595297,5825515
9064200,Blanckertzweg,Berlin,13.319145,52.418952,4589849,5810338
9142530,Blankenburger Pflasterweg,Berlin,13.455717,52.588252,4598760,5829354
9131518,Blankenburger Str./Grumbkowstr.,Berlin,13.423498,52.585795,4596582,5829037
9134506,Blankenburger Weg,Berlin,13.436525,52.592495,4597450,5829800
9133011,Blankenfelde Kirche,Berlin,13.390851,52.618115,4594300,5832590
9134500,Blankenfelder Str.,Berlin,13.431514,52.601732,4597090,5830821
9067351,Blankenhainer Str.,Berlin,13.349197,52.422064,4591887,5810722
9037208,Blasewitzer Ring,Berlin,13.174926,52.522586,4579850,5821700
9023351,Bleibtreustr.,Berlin,13.320165,52.501732,4589750,5819550
9096291,Blitzenroder Ring,Berlin,13.338790,52.605684,4590800,5831140
9162005,Blockdammweg,Berlin,13.505273,52.484179,4602360,5817843
9162504,Blockdammweg/Ehrlichstr.,Berlin,13.511045,52.484186,4602752,5817852
9074209,Blohmstr./Illigstr.,Berlin,13.387399,52.388674,4594557,5807056
9012152,Blücherstr.,Berlin,13.395386,52.496015,4594870,5819010
9350251,Blumberger Chaussee,Bernau,13.583531,52.667452,4607228,5838349
9170014,Blumberger Damm/Eisenacher Str.,Berlin,13.570736,52.540641,4606670,5824220
9170015,Blumberger Damm/Elisabethstr.,Berlin,13.566101,52.534249,4606371,5823502
9170510,Blumberger Damm/Mehrower Allee,Berlin,13.573738,52.555331,4606838,5825859
9068103,Boelckestr./Hoeppnerstr.,Berlin,13.377906,52.472449,4593733,5816365
9064102,Bogenstr.,Berlin,13.316581,52.425641,4589661,5811079
9196509,Bohnsdorf Kirche,Berlin,13.555148,52.399401,4605951,5808482
9186509,Bohnsdorfer Str.,Berlin,13.572291,52.423243,4607060,5811160
9195003,Bohnsdorfer Weg,Berlin,13.539046,52.417174,4604813,5810436
9049203,Bolchener Str.,Berlin,13.275742,52.433862,4586867,5811944
9089403,Bollestr.,Berlin,13.298508,52.591304,4588100,5829490
9064103,Boothstr.,Berlin,13.321861,52.436034,4589999,5812242
9120536,Bootsbauerstr.,Berlin,13.473248,52.495879,4600158,5819100
9029106,Borchertweg,Berlin,13.193104,52.543650,4581045,5824064
9130506,Borkumstr.,Berlin,13.413189,52.564377,4595930,5826640
9029104,Borkzeile,Berlin,13.190334,52.536632,4580870,5823280
9074267,Bornhagenweg,Berlin,13.412403,52.390598,4596255,5807303
9350859,Börnicker Chaussee,Bernau,13.602364,52.676312,4608480,5839363
9350252,Börnicker Landweg,Bernau,13.602257,52.654412,4608527,5836926
9160547,Bornitzstr.,Berlin,13.497963,52.520284,4601780,5821850
9160546,Bornitzstr./Ruschestr.,Berlin,13.486046,52.520794,4600970,5821890
9140015,Borodinstr.,Berlin,13.451851,52.547192,4598590,5824780
9350944,Borsig-Str.,Bernau,13.565903,52.687503,4605987,5840554
9096104,Borsigwalder Weg,Berlin,13.298019,52.584749,4588080,5828760
9171541,Boschpoler Platz,Berlin,13.555666,52.527574,4605679,5822744
9171517,Boschpoler Str.,Berlin,13.548811,52.527502,4605214,5822726
9077150,Boschweg,Berlin,13.464249,52.463906,4599619,5815530
9132511,Botanische Anlage,Berlin,13.400912,52.604875,4595010,5831130
9066105,Botanischer Garten,Berlin,13.310252,52.451666,4589178,5813967
9027359,Bötzow-Bahn,Berlin,13.172099,52.560818,4579589,5825951
9110520,Bötzowstr.,Berlin,13.430600,52.528838,4597189,5822709
9190506,Bouchéstr.,Berlin,13.448495,52.490487,4598489,5818466
9170535,Boxberger Str.,Berlin,13.538359,52.554340,4604441,5825697
9120530,Boxhagener Platz,Berlin,13.460970,52.511041,4599290,5820770
9120027,Boxhagener Str.,Berlin,13.454016,52.514146,4598811,5821106
9120013,Boxhagener Str./Holteistr.,Berlin,13.466295,52.508611,4599657,5820507
9044151,Brabanter Platz,Berlin,13.315889,52.481828,4589500,5817330
9016158,Brachvogelstr.,Berlin,13.396484,52.495822,4594945,5818990
9210137,Brahmsallee,Falkensee,13.124720,52.576430,4576349,5827637
9066181,Braillestr.,Berlin,13.315777,52.453429,4589550,5814170
9230205,Brandenburger Str.,Potsdam,13.057747,52.401028,4572095,5808051
9350253,Brandenburg-Klinik,Bernau,13.498566,52.730695,4601334,5845263
9180512,Brandenburgplatz,Berlin,13.591116,52.455274,4608262,5814752
9037122,Brandwerder,Berlin,13.156965,52.535480,4578608,5823115
9175516,Branitzer Str.,Berlin,13.621791,52.532501,4610154,5823391
9195513,Braunellensteig,Berlin,13.526680,52.418754,4603968,5810594
9175540,Bredereckstr.,Berlin,13.595728,52.512795,4608434,5821159
9130514,Brehmestr.,Berlin,13.402840,52.562666,4595232,5826436
9063291,Breite Str.,Berlin,13.329037,52.454090,4590450,5814260
9029303,Breite Str./Markt,Berlin,13.204761,52.536036,4581850,5823230
9038201,Breitehornweg,Berlin,13.169473,52.470407,4579574,5815888
9085262,Breitkopfstr.,Berlin,13.364157,52.571692,4592590,5827390
9023252,Breitscheidplatz,Berlin,13.338824,52.505117,4591010,5819950
9350009,Breitscheidstraße,Bernau,13.585489,52.675380,4607341,5839234
9066354,Bremer Str.,Berlin,13.306857,52.428912,4588993,5811431
9220081,Bremer Str.,Teltow,13.246523,52.387944,4584968,5806800
9230052,Brentanoweg,Potsdam,13.046428,52.406988,4571315,5808703
9011207,Brienzer Str.,Berlin,13.359578,52.561949,4592300,5826300
9175525,Briesener Weg,Berlin,13.606274,52.513956,4609147,5821304
9011152,Bristolstr.,Berlin,13.351614,52.558562,4591767,5825913
9077202,Britzer Allee,Berlin,13.474851,52.460171,4600348,5815129
9080103,Britzer Damm/Gradestr.,Berlin,13.438779,52.452652,4597913,5814243
9080406,Britzer Damm/Mohriner Allee,Berlin,13.433573,52.444106,4597578,5813285
9080102,Britzer Damm/Tempelhofer Weg,Berlin,13.436421,52.448924,4597761,5813825
9080652,Britzer Garten,Berlin,13.435036,52.428018,4597713,5811497
9192504,Britzer Str.,Berlin,13.519296,52.454089,4603383,5814515
9026102,Brixplatz,Berlin,13.256218,52.519693,4585373,5821471
9076151,Brockenstr.,Berlin,13.451352,52.483811,4598698,5817727
9170524,Brodowiner Ring,Berlin,13.578357,52.547639,4607170,5825010
9182514,Brösener Str.,Berlin,13.635744,52.458638,4611287,5815194
9067301,Brotteroder Str.,Berlin,13.350640,52.420223,4591989,5810519
9176536,Bruchsaler Str.,Berlin,13.606031,52.488740,4609193,5818498
9095155,Bruchstückgraben,Berlin,13.348710,52.606650,4591470,5831260
9067258,Bruchwitzstr.,Berlin,13.348343,52.437892,4591796,5812482
9192506,Brückenstr.,Berlin,13.512065,52.458577,4602881,5815004
9060151,Brüggemannstr.,Berlin,13.348080,52.463482,4591725,5815329
9008106,Brunnenplatz,Berlin,13.377996,52.550142,4593574,5825010
9100507,Brunnenstr./Anklamer Str.,Berlin,13.398084,52.534619,4594970,5823309
9100041,Brunnenstr./Invalidenstr.,Berlin,13.399197,52.532548,4595050,5823080
9007158,Brunnenstr./Ramlerstr.,Berlin,13.389339,52.547044,4594350,5824680
9192502,Bruno-Bürgel-Weg,Berlin,13.532042,52.452118,4604254,5814314
9182507,Bruno-Wille-Str.,Berlin,13.632311,52.446974,4611083,5813891
9037103,Brunsbütteler Damm/Nennhauser Damm,Berlin,13.143996,52.532631,4577733,5822784
9031101,Brunsbütteler Damm/Ruhlebener Str.,Berlin,13.198193,52.532957,4581410,5822880
9037114,Brunsbütteler Damm/Stadtgrenze,Berlin,13.124495,52.535371,4576405,5823068
9085150,Brusebergstr.,Berlin,13.346804,52.568566,4591420,5827020
9135599,Buch/Werk,Berlin,13.508304,52.637078,4602210,5834860
9143513,Bucher Chaussee/Achillesstr.,Berlin,13.487715,52.618070,4600860,5832716
9082296,Buchfinkweg,Berlin,13.464257,52.433124,4599689,5812105
9131523,Buchholzer Str. 55-61,Berlin,13.416089,52.590315,4596070,5829530
9131511,Buchholzer Str./Wackenbergstr.,Berlin,13.408052,52.583580,4595540,5828770
9019105,Buchholzweg,Berlin,13.317793,52.546973,4589497,5824581
9132505,Buchhorster Str.,Berlin,13.371554,52.591289,4593050,5829580
9310558,Buchhorster Str.,Erkner,13.753635,52.414804,4619418,5810505
9193515,Büchnerweg,Berlin,13.552614,52.434342,4605695,5812366
9083268,Buchsbaumweg,Berlin,13.505992,52.422030,4602553,5810929
9080407,Buckower Damm/Gutschmidtstr.,Berlin,13.434999,52.440466,4597683,5812882
9081203,Buckower Damm/Ringslebenstr.,Berlin,13.439281,52.417523,4598025,5810335
9081204,Buckower Friedhof,Berlin,13.431852,52.421891,4597510,5810811
9171513,Buckower Ring,Berlin,13.565319,52.525119,4606340,5822485
9005101,Budapester Str.,Berlin,13.345672,52.506567,4591472,5820120
9230214,BUGA-Park,Potsdam,13.050445,52.418968,4571569,5810040
9081151,Bühler Weg,Berlin,13.412904,52.417302,4596231,5810275
9220331,Bullenwinkel,Potsdam,13.079361,52.462996,4573463,5814968
9066302,Bundesarchiv,Berlin,13.299874,52.432422,4588511,5811813
9003260,Bundeskanzleramt,Berlin,13.371197,52.520743,4593175,5821730
9100035,Bundeswehrkrankenhaus,Berlin,13.370084,52.534686,4593070,5823280
9027292,Bürgerablage,Berlin,13.207194,52.584380,4581925,5828612
9170529,Bürgerpark Marzahn,Berlin,13.561578,52.550495,4606025,5825303
9131004,Bürgerpark Pankow,Berlin,13.398141,52.571197,4594895,5827379
9220077,Bürgertreff,Teltow,13.271395,52.399299,4586639,5808093
9230071,Burgstr./Klinikum,Potsdam,13.064956,52.398348,4572590,5807760
9034153,Burscheider Weg,Berlin,13.238320,52.544937,4584110,5824259
9350255,Busbahnhof,Bernau,13.595120,52.676365,4607990,5839358
9140519,Buschallee,Berlin,13.469345,52.553672,4599762,5825525
9140007,Buschallee/Hansastr.,Berlin,13.480697,52.553171,4600533,5825485
9171524,Buschiner Str.,Berlin,13.556493,52.522611,4605747,5822193
9120511,Büschingstr.,Berlin,13.427217,52.523127,4596972,5822069
9080405,Buschkrug,Berlin,13.452162,52.452542,4598823,5814249
9080403,Buschkrugallee/Parchimer Allee,Berlin,13.454870,52.445436,4599023,5813462
9037209,Buschower Weg,Berlin,13.132299,52.526507,4576950,5822090
9050381,Busseallee,Berlin,13.250063,52.435728,4585117,5812121
9176535,Bütower Str.,Berlin,13.603938,52.485821,4609058,5818170
9230216,C.-Schumann-Str./Trebb. Str.,Potsdam,13.133122,52.356875,4577302,5803216
9310502,C.-Zetkin-Str.,Schöneiche (bei Berlin),13.700090,52.461451,4615653,5815608
9096309,Calauer Str.,Berlin,13.349500,52.604016,4591529,5830968
9110031,Caligariplatz,Berlin,13.431267,52.552053,4597183,5825293
9210328,Calvinstr.,Falkensee,13.143666,52.556243,4577669,5825411
9049157,Camphausenstr.,Berlin,13.250751,52.427839,4585179,5811244
9135018,Campus Buch,Berlin,13.502164,52.625185,4601822,5833528
9230206,Campus Fachhochschule,Potsdam,13.050682,52.414095,4571593,5809498
9230133,Campus Universität/Lindenallee,Potsdam,13.010819,52.401744,4568900,5808085
9063203,Carmerplatz,Berlin,13.320320,52.452354,4589861,5814056
9066201,Carstennstr./Ringstr.,Berlin,13.287075,52.432715,4587640,5811830
9027207,Cautiusstr.,Berlin,13.196875,52.562511,4581266,5826167
9060107,Ceciliengärten,Berlin,13.343076,52.475024,4591361,5816607
9074251,Cecilienstr.,Berlin,13.388720,52.388649,4594647,5807055
9171010,Cecilienstr./Blumberger Damm,Berlin,13.565770,52.529077,4606361,5822926
9175538,Cecilienstr./Hellersdorfer Str.,Berlin,13.587793,52.524361,4607867,5822434
9171522,Cecilienstr./Oberfeldstr.,Berlin,13.558067,52.529637,4605837,5822977
9171520,Cecilienstr./Wuhle,Berlin,13.577000,52.526222,4607130,5822625
9064205,Celsiusstr. Nord,Berlin,13.315932,52.416211,4589636,5810029
9064273,Celsiusstr. Süd,Berlin,13.314130,52.410974,4589524,5809444
9066410,Charité - Campus Benjamin Franklin,Berlin,13.316084,52.441023,4589596,5812790
9100542,Charité - Campus Mitte,Berlin,13.379089,52.525756,4593700,5822298
9024103,Charlottenburg Bhf,Berlin,13.302565,52.504174,4588550,5819800
9230006,Charlottenhof Bhf,Potsdam,13.036298,52.392986,4570648,5807135
9012154,Charlottenstr.,Berlin,13.393536,52.506885,4594721,5820217
9131517,Charlottenstr./Beuthstr.,Berlin,13.413040,52.588194,4595868,5829290
9053259,Charlottenstr./Chausseestr.,Berlin,13.145619,52.415478,4578050,5809750
9180504,Chausseehaus,Berlin,13.614938,52.430047,4609944,5811981
9175008,Chemnitzer Str./Jägerstr.,Berlin,13.574222,52.486058,4607039,5818152
9068355,Chlodwigstr.,Berlin,13.371835,52.452810,4593362,5814172
9230043,Chopinstr.,Potsdam,13.134825,52.380909,4577376,5805892
9143510,Chronisteneck,Berlin,13.485829,52.620780,4600726,5833015
9003257,Claire-Waldoff-Promenade,Berlin,13.361350,52.523913,4592500,5822070
9052304,Clauertstr.,Berlin,13.229656,52.427422,4583745,5811173
9051310,Clayallee 229,Berlin,13.269353,52.448419,4586404,5813556
9069251,Colditzstr.,Berlin,13.392795,52.457831,4594776,5814758
9069207,Colditzstr./Ullsteinstr.,Berlin,13.396500,52.453105,4595038,5814237
9069101,Columbiadamm/Friesenstr.,Berlin,13.394479,52.484118,4594834,5817685
9017181,Columbiadamm/Platz der Luftbrücke,Berlin,13.390012,52.484359,4594530,5817706
9110027,Conrad-Blenkle-Str.,Berlin,13.444669,52.534105,4598132,5823314
9053260,Conradstr.,Berlin,13.161618,52.420264,4579130,5810300
9096153,Conradstr./Ernststr.,Berlin,13.300025,52.583217,4588219,5828592
9120521,Corinthstr.,Berlin,13.465757,52.499082,4599642,5819446
9005102,Corneliusbrücke,Berlin,13.348665,52.507620,4591673,5820241
9063154,Cranachstr.,Berlin,13.343246,52.462728,4591398,5815239
9161508,Criegernweg,Berlin,13.521759,52.500730,4603441,5819708
9072191,Culemeyerstr.,Berlin,13.392837,52.416741,4594867,5810186
9046152,Cunostr.,Berlin,13.295973,52.485373,4588140,5817700
9096191,Cyclopstr.,Berlin,13.324376,52.602521,4589830,5830770
9057105,Czeminskistr.,Berlin,13.362077,52.485529,4592630,5817800
9080603,Dachdeckerweg,Berlin,13.435562,52.431993,4597740,5811940
9049208,Dahlemer Weg,Berlin,13.278633,52.432142,4587067,5811756
9176011,Dahlwitzer Str./Greifswalder Str.,Berlin,13.644143,52.527213,4611684,5822837
9001133,Dahmestr.,Berlin,13.571149,52.401472,4607035,5808736
9018153,Dahrendorfzeile,Berlin,13.289038,52.535148,4587570,5823230
9072104,Daimlerstr.,Berlin,13.384988,52.421902,4594322,5810750
9029152,Dallgower Str.,Berlin,13.186824,52.537655,4580630,5823390
9183510,Dämeritzstr.,Berlin,13.726832,52.425903,4617565,5811696
9191515,Dammweg/Bergaustr.,Berlin,13.475898,52.476083,4600383,5816901
9077102,Dammweg/Sonnenallee,Berlin,13.464917,52.470279,4599650,5816240
9210158,Damsbrück,Falkensee,13.098968,52.591356,4574578,5829271
9195503,Dankmarsteig,Berlin,13.528711,52.412464,4604121,5809897
9070202,Dardanellenweg,Berlin,13.410770,52.444847,4596026,5813337
9066204,Darser Str.,Berlin,13.283499,52.416918,4587428,5810068
9140020,Darßer Str./Piesporter Str.,Berlin,13.478310,52.566816,4600340,5827000
9150022,Darßer Str./Ribnitzer Str.,Berlin,13.493440,52.565009,4601370,5826820
9144501,Darßer Str./Roelckestr.,Berlin,13.464099,52.566598,4599377,5826956
9034160,Daumstr./Rhenaniastr.,Berlin,13.225756,52.554810,4583239,5825343
9150015,Degnerstr.,Berlin,13.495458,52.546289,4601550,5824740
9150010,Degnerstr./Suermondtstr.,Berlin,13.498524,52.549756,4601750,5825130
9045152,Deidesheimer Str.,Berlin,13.320374,52.474318,4589820,5816500
9048161,Delbrückstr.,Berlin,13.282792,52.484178,4587247,5817551
9081252,Delmer Steig,Berlin,13.422325,52.419580,4596867,5810541
9007154,Demminer Str.,Berlin,13.399429,52.542611,4595044,5824200
9057107,Dennewitzplatz,Berlin,13.366227,52.495906,4592890,5818960
9153502,Dessauer Str.,Berlin,13.549900,52.568857,4605189,5827329
9044104,Detmolder Str./Blissestr.,Berlin,13.320326,52.479118,4589807,5817034
9100509,Deutsches Theater,Berlin,13.383265,52.523128,4593989,5822011
9175502,Deutschhofer Allee,Berlin,13.569001,52.479585,4606700,5817424
9091251,Diakoniezentrum,Berlin,13.251945,52.611325,4584906,5831662
9094153,Dianastr.,Berlin,13.310303,52.603801,4588874,5830895
9070154,Didostr.,Berlin,13.398545,52.447087,4595190,5813570
9350256,Diebesweg,Bernau,13.567524,52.674549,4606128,5839115
9096203,Dietrichinger Weg,Berlin,13.330254,52.601646,4590230,5830680
9131521,Dietzgenstr./Mittelstr.,Berlin,13.402246,52.591199,4595130,5829610
9051281,Dillenburger Str.,Berlin,13.304855,52.469611,4588775,5815957
9067257,Dillgesstr.,Berlin,13.342247,52.434258,4591389,5812070
9170520,Dingelstädter Str.,Berlin,13.524788,52.536739,4603562,5823719
9070181,Dirschelweg,Berlin,13.400153,52.444929,4595304,5813332
9001203,Döberitzer Str.,Berlin,13.368760,52.530028,4592990,5822760
9037109,Döberitzer Weg,Berlin,13.132943,52.528640,4576990,5822328
9071151,Döhlauer Pfad,Berlin,13.362567,52.436578,4592766,5812354
9171535,Dohlengrund,Berlin,13.563348,52.498246,4606271,5819492
9210102,Dohlensteg,Falkensee,13.060139,52.563078,4571993,5826085
9130513,Dolomitenstr.,Berlin,13.405626,52.561231,4595424,5826280
9051205,Domäne Dahlem,Berlin,13.287081,52.458149,4587590,5814660
9054107,Dominicusstr./Hauptstr.,Berlin,13.348375,52.481794,4591707,5817367
9092256,Dominikus-Krankenhaus,Berlin,13.294816,52.626214,4587780,5833370
9058152,Domnauer Str.,Berlin,13.364442,52.455861,4592853,5814502
9176511,Donizettistr.,Berlin,13.624055,52.511961,4610359,5821109
9176502,Donizettistr./Lemkestr.,Berlin,13.619467,52.512203,4610047,5821129
9176503,Donizettistr./Straußstr.,Berlin,13.627899,52.511548,4610621,5821069
9092203,Donnersmarckplatz,Berlin,13.280427,52.630136,4586798,5833789
9210634,Dorf,Dallgow-Döberitz,13.086376,52.535116,4573819,5823000
9091161,Dorfaue,Berlin,13.210204,52.606313,4582088,5831056
9310021,Dorfaue,Schöneiche (bei Berlin),13.701448,52.478706,4615700,5817530
9350144,Dorfstr.,Ahrensfelde,13.579249,52.576144,4607161,5828183
9310513,Dorfstr.,Schöneiche (bei Berlin),13.695202,52.478984,4615275,5817551
9152005,Dorfstr./Lindenberger Str.,Berlin,13.518146,52.574886,4603022,5827954
9100548,Dorotheenstr.,Berlin,13.389329,52.518734,4594410,5821530
9230064,Dortustr.,Potsdam,13.052824,52.399130,4571763,5807835
9022203,Dovebrücke,Berlin,13.320268,52.518438,4589723,5821409
9230135,Drachenhaus,Potsdam,13.020625,52.405138,4569562,5808472
9182504,Drachholzstr.,Berlin,13.625096,52.453940,4610575,5814655
9066150,Drakestr./Gardeschützenweg,Berlin,13.297371,52.442345,4588321,5812914
9066407,Drakestr./Ringstr.,Berlin,13.299794,52.440215,4588490,5812680
9180518,Dregerhoffstr.,Berlin,13.585249,52.427501,4607931,5811653
9220042,Dreilinden,Kleinmachnow,13.175677,52.405027,4580114,5808620
9093153,Drewitzer Str.,Berlin,13.301630,52.616972,4588260,5832350
9230110,Drewitzer Str./Am Buchhorst,Potsdam,13.112906,52.360779,4575918,5803629
9230148,Drewitzer Str./Erich-Weinert-Str.,Potsdam,13.101017,52.366751,4575098,5804281
9230107,Drewitz-Ort,Potsdam,13.128061,52.363898,4576945,5803992
9020153,DRK-Kliniken Westend,Berlin,13.276432,52.518712,4586747,5821386
9009206,Drontheimer Str.,Berlin,13.377547,52.556529,4593530,5825720
9081254,Dröpkeweg,Berlin,13.448858,52.419581,4598672,5810577
9051253,Drosselweg,Berlin,13.287494,52.461209,4587612,5815001
9195516,Drössestr.,Berlin,13.559361,52.415532,4606199,5810283
9085106,Dubliner Str.,Berlin,13.348365,52.562266,4591539,5826321
9068102,Dudenstr./Katzbachstr.,Berlin,13.376781,52.484936,4593630,5817753
9044206,Durlacher Str.,Berlin,13.329441,52.481649,4590421,5817327
9041252,Düsseldorfer Str.,Berlin,13.311629,52.496974,4589180,5819010
9027404,Dyrotzer Str.,Berlin,13.168064,52.541617,4579350,5823810
9130511,E.-Brändström-Str./Neumannstr.,Berlin,13.422336,52.559944,4596560,5826159
9230049,E.-Claudius-Str./Drewitzer Str.,Potsdam,13.089278,52.373564,4574287,5805027
9230050,E.-Claudius-Str./H.-Mann-Allee,Potsdam,13.088299,52.373195,4574221,5804985
9100532,Ebertstr.,Berlin,13.377340,52.514147,4593606,5821004
9037108,Eckenerweg,Berlin,13.150526,52.541699,4578160,5823800
9230194,Ecksteinweg,Potsdam,12.995474,52.405424,4567850,5808480
9132508,Edelweißstr.,Berlin,13.368236,52.586150,4592836,5829004
9067202,Edenkobener Weg,Berlin,13.351153,52.439873,4591983,5812706
9079251,Eduard-Müller-Platz,Berlin,13.436848,52.467002,4597750,5815837
9058156,Egelingzeile,Berlin,13.369978,52.463571,4593213,5815367
9031155,Egelpfuhlstr.,Berlin,13.170164,52.533580,4579507,5822918
9074213,Egestorffstr.,Berlin,13.382002,52.397904,4594170,5808076
9051355,Ehrenbergstr.,Berlin,13.290766,52.448313,4587860,5813570
9131501,Ehrenmal Schönholz,Berlin,13.376059,52.579643,4593380,5828290
9230195,Ehrenpfortenbergstr.,Potsdam,12.986384,52.404350,4567233,5808352
9086103,Eichborndamm/Antonienstr.,Berlin,13.312496,52.571522,4589088,5827306
9191504,Eichbuschallee,Berlin,13.487381,52.475724,4601164,5816877
9191005,Eichbuschallee/Köpenicker Landstr.,Berlin,13.483883,52.474105,4600930,5816692
9196504,Eichbuschplatz,Berlin,13.582775,52.393336,4607846,5807848
9083354,Eichenauer Weg,Berlin,13.501309,52.413588,4602254,5809983
9176537,Eichenhofweg,Berlin,13.607645,52.490992,4609297,5818751
9230190,Eichenring,Potsdam,12.989483,52.410867,4567434,5809080
9175505,Eichenstr.,Berlin,13.580961,52.485124,4607499,5818058
9190004,Eichenstr./Puschkinallee,Berlin,13.453471,52.494507,4598818,5818920
9183511,Eichenstr./Waldstr.,Berlin,13.722392,52.424773,4617266,5811563
9230041,Eichenweg,Potsdam,13.106326,52.386482,4575426,5806482
9220137,Eichhörnchenweg,Kleinmachnow,13.200391,52.400051,4581805,5808094
9096302,Eichhorster Weg/Finsterwalder Str.,Berlin,13.341276,52.600084,4590980,5830520
9160537,Einbecker Str./Rosenfelder Str.,Berlin,13.503497,52.509789,4602180,5820690
9080171,Eintrachtsiedlung,Berlin,13.430639,52.454333,4597356,5814419
9220354,Eisbergstücke,Potsdam,13.021497,52.467644,4569523,5815428
9055106,Eisenacher Str.,Berlin,13.349179,52.494583,4591735,5818791
9220851,Eisenbahnbrücke Marquardt,Potsdam,12.972244,52.453555,4566197,5813814
9014154,Eisenbahnstr.,Berlin,13.434934,52.504475,4597537,5820004
9131500,Eisenblätterstr.,Berlin,13.374597,52.582895,4593274,5828650
9041251,Eisenzahnstr.,Berlin,13.304898,52.493453,4588730,5818610
9067254,Eiswaldtstr.,Berlin,13.347044,52.428578,4591727,5811444
9171523,Eitelstr.,Berlin,13.557055,52.525192,4605779,5822481
9210329,Elbeallee,Falkensee,13.067196,52.574303,4572453,5827341
9350866,Elbestr.,Bernau,13.557637,52.669710,4605471,5838562
9220071,Elbestr.,Teltow,13.249582,52.399514,4585154,5808091
9220120,Elbestr./Weserstr.,Teltow,13.253684,52.399596,4585433,5808105
9048154,Elgersburger Str.,Berlin,13.285625,52.482889,4587442,5817411
9170513,Elisabethstr./Oberfeldstr.,Berlin,13.559491,52.534049,4605923,5823470
9171501,Elsenallee,Berlin,13.560565,52.488702,4606105,5818426
9076191,Elsenstr.,Berlin,13.448904,52.485027,4598529,5817859
9190505,Elsenstr./Kiefholzstr.,Berlin,13.453554,52.488547,4598837,5818257
9031152,Elsflether Weg,Berlin,13.193650,52.533902,4581100,5822980
9046203,Elsterplatz,Berlin,13.285354,52.479647,4587430,5817050
9210111,Elsterplatz,Falkensee,13.052987,52.555063,4571521,5825186
9210144,Elsterstr.,Falkensee,13.076984,52.555413,4573148,5825249
9032254,Emil-Basdeck-Str.,Berlin,13.180301,52.493927,4580267,5818517
9085208,Emmentaler Str./Reginhardstr.,Berlin,13.365979,52.572399,4592712,5827471
9067451,Emmichstr.,Berlin,13.355234,52.427657,4592286,5811352
9079253,Emser Str.,Berlin,13.435797,52.469072,4597674,5816066
9066353,Engadiner Weg,Berlin,13.302843,52.425424,4588727,5811038
9194516,Engelhardstr./Pilotenstr.,Berlin,13.511136,52.446914,4602845,5813705
9096352,Engelroder Weg,Berlin,13.347397,52.602351,4591390,5830780
9092253,Enkircher Str.,Berlin,13.306175,52.630762,4588540,5833890
9220033,Enzianweg,Stahnsdorf,13.238516,52.385269,4584428,5806493
9022151,Eosanderstr.,Berlin,13.304013,52.518268,4588620,5821370
9048110,Erdener Str.,Berlin,13.275915,52.490211,4586768,5818214
9058155,Eresburgstr.,Berlin,13.370269,52.466803,4593226,5815727
9170537,Erholungspark Marzahn,Berlin,13.576775,52.540111,4607081,5824170
9176534,Erich-Baron-Weg,Berlin,13.602204,52.483480,4608946,5817907
9110509,Erich-Weinert-Str.,Berlin,13.428666,52.547780,4597016,5824814
9161518,Erieseering,Berlin,13.519279,52.494596,4603287,5819022
9075101,Erkstr.,Berlin,13.440079,52.481675,4597937,5817474
9220039,Ernst-Schneller-Str.,Teltow,13.276522,52.391650,4587003,5807248
9180527,Erwin-Bock-Str.,Berlin,13.599453,52.441761,4608862,5813261
9089304,Eschachstr./S Tegel,Berlin,13.289848,52.590365,4587515,5829375
9027260,Eschenweg,Berlin,13.210171,52.567651,4582158,5826754
9069208,Eschersheimer Str.,Berlin,13.421471,52.465192,4596709,5815615
9210146,Essener Str.,Falkensee,13.114219,52.553837,4575676,5825112
9023204,Europa-Center,Berlin,13.337256,52.503930,4590906,5819816
9220085,Ev. Diakonissenhaus,Teltow,13.278195,52.403791,4587093,5808601
9160520,Ev. Krankenhaus KEH,Berlin,13.508646,52.525478,4602493,5822443
9009252,Exerzierstr.,Berlin,13.371704,52.554017,4593139,5825433
9220335,F.-Günther-Park,Potsdam,13.105591,52.458701,4575253,5814517
9066106,Fabeckstr.,Berlin,13.300172,52.448066,4588500,5813554
9037156,Fachinger Str.,Berlin,13.132577,52.540740,4576944,5823674
9142506,Fafnerstr.,Berlin,13.445165,52.581479,4598060,5828586
9183005,Fahlenbergstr.,Berlin,13.719898,52.431325,4617079,5812288
9185002,Fährallee,Berlin,13.645420,52.347568,4612226,5802851
9220311,Fahrländer See,Potsdam,13.032371,52.461340,4570272,5814737
9220854,Fährweg,Potsdam,12.954328,52.472654,4564951,5815923
9014155,Falckensteinstr.,Berlin,13.443949,52.500052,4598159,5819524
9152007,Falkenberg,Berlin,13.526819,52.570209,4603621,5827446
9153504,Falkenberg/Dorfstr.,Berlin,13.536835,52.570205,4604300,5827460
9152006,Falkenberger Ch./Prendener Str.,Berlin,13.520673,52.568634,4603208,5827262
9140012,Falkenberger Str./Berliner Allee,Berlin,13.467743,52.554707,4599651,5825638
9027455,Falkenhagener Tor,Berlin,13.190259,52.550203,4580840,5824790
9230100,Falkenhorst,Potsdam,13.090098,52.381231,4574330,5805881
9090101,Falkenplatz,Berlin,13.227150,52.584651,4583277,5828665
